,Number of steps,Surface coverage,Schwoebel barrier,Desorption probability,Regime,Growth rate,Rms
5599,7.0,0.1191,0.26982,0.16559168,1.0,0.06768982333970135,0.4523044931047007
5600,7.0,0.1195,0.418249,0.10756043,1.0,0.059366598768762484,0.4559047630684922
5601,7.0,0.1195,0.712559,0.00066502,2.0,0.7557782320517493,1.1999241888880419
5602,7.0,0.1192,0.803965,2.912e-05,1.0,0.031186340154086157,0.4956377671463277
5603,7.0,0.121,0.781522,0.03280524,0.0,0.009374145863702586,0.45322927190158174
5604,7.0,0.1215,0.804841,3.48e-05,0.0,0.005701370906551757,0.45185294881931193
5605,7.0,0.1222,0.329851,0.19902123,0.0,0.015189168057010715,0.45329662826521144
5606,7.0,0.124,0.305756,0.22948276,0.0,0.01579597183983802,0.4550478085350751
5607,7.0,0.1239,0.406468,0.00038591,2.0,0.6702670550554903,0.773292692368292
5608,7.0,0.1236,0.441501,5.677e-05,1.0,0.0257818038540053,0.48205950796726044
5609,7.0,0.1243,0.458232,0.00168071,1.0,0.022749753457116623,0.47044085792367935
5610,7.0,0.1238,0.670662,8.53e-06,1.0,0.03216021123502411,0.4948982085405788
5611,7.0,0.1242,0.785343,0.05776364,1.0,0.05054043472334521,0.4577401008992855
5612,7.0,0.1254,0.079814,0.00046523,0.0,0.007521960200095624,0.45198274327391874
5613,7.0,0.125,0.590966,0.55390443,2.0,0.519117182962401,0.8596826759068655
5614,7.0,0.1246,0.63494,0.00010551,1.0,0.030786753395903522,0.48999041013734856
5615,7.0,0.1252,0.829276,0.08192186,2.0,0.5735240747212669,0.961380180693362
5616,7.0,0.125,0.852173,0.00025108,2.0,1.2314181091486538,2.29695003351683
5617,7.0,0.1261,0.345051,0.01873109,2.0,0.6354941543267698,0.72041493321287
5618,7.0,0.1262,0.641571,6.515e-05,2.0,0.8076512751009305,1.090550696037182
5619,7.0,0.1267,0.830445,3.52e-06,0.0,0.005785905932545972,0.4542544876192507
5620,7.0,0.1278,0.118466,0.04034055,0.0,0.012854017252129608,0.45027105755109736
5621,7.0,0.1278,0.176478,0.00195104,1.0,0.022302021438109245,0.46303205518141144
5622,7.0,0.1281,0.703625,0.04447801,0.0,0.010899146166209187,0.4526380030915631
5623,7.0,0.1288,0.782296,0.00713679,1.0,0.03109666696442804,0.46534468002048335
5624,7.0,0.1299,0.345049,0.00429998,2.0,0.7309907295961074,0.7334762318443114
5625,7.0,0.1301,0.452021,0.00015489,2.0,0.7688102610952305,0.8180368945602109
5626,7.0,0.1304,0.839591,0.00348666,0.0,0.007028685366794558,0.45310603974611774
5627,7.0,0.1308,0.284103,6.282e-05,2.0,0.7564992654427842,0.7431648396251563
5628,7.0,0.1311,0.678117,1.55e-06,2.0,0.9326417327969831,1.1905292736303108
5629,7.0,0.1306,0.829958,5.358e-05,0.0,0.006036886320864804,0.45251559628935933
5630,7.0,0.1309,0.941406,2.08e-06,1.0,0.04334503707663308,0.5124246751496192
5631,7.0,0.1322,0.008304,0.06265065,1.0,0.05919052212995964,0.4563133422861165
5632,7.0,0.1318,0.046818,9.06e-06,1.0,0.02705688031699841,0.47999498581493627
5633,7.0,0.132,0.183745,0.00027494,2.0,0.7719332859050428,0.7263930635936408
5634,7.0,0.1323,0.289164,0.41824555,1.0,0.098488654756685,0.453415800669978
5635,7.0,0.132,0.659914,2.058e-05,1.0,0.04134452308232162,0.49497290802567384
5636,7.0,0.1317,0.717836,0.00059983,2.0,0.9881491813993315,1.3189983182503384
5637,7.0,0.1316,0.897212,0.11749723,0.0,0.011878633638165048,0.4531576736346822
5638,7.0,0.1319,0.973703,0.01006924,2.0,1.4232425411658107,3.1542485916026286
5639,7.0,0.1326,0.138998,0.00107009,0.0,0.008300681155902613,0.4537061628991384
5640,7.0,0.1334,0.406727,4.12e-06,2.0,0.8134587568722383,0.7967931255570848
5641,7.0,0.1331,0.67448,0.00331694,1.0,0.029023017549653755,0.4703804053897614
5642,7.0,0.133,0.881094,4.82e-05,0.0,0.005741141627898332,0.45354698633459556
5643,7.0,0.1338,0.044426,5.53e-06,1.0,0.0285857509246025,0.47953094119341577
5644,7.0,0.1335,0.148611,0.00015324,1.0,0.028209141322544606,0.4803762555449932
5645,7.0,0.1337,0.433549,9.315e-05,2.0,0.8252442473920372,0.8308107711183677
5646,7.0,0.1336,0.486698,0.00917736,1.0,0.033352231840350494,0.4618543703290158
5647,7.0,0.1337,0.832643,0.00036646,0.0,0.006287088199537588,0.4524110581457891
5648,7.0,0.135,0.059759,0.00027531,1.0,0.026307297865086284,0.478861135357777
5649,7.0,0.1348,0.342519,0.00348653,2.0,0.8088602894596734,0.7753547366237163
5650,7.0,0.1353,0.380606,2.24e-06,1.0,0.03548418050604726,0.48960719117207296
5651,7.0,0.1346,0.397661,0.48021391,1.0,0.10320181888324523,0.45442501174460553
5652,7.0,0.1348,0.762556,0.07165195,2.0,0.7051096657622312,0.9530776869105805
5653,7.0,0.1347,0.914975,1.8e-06,2.0,1.7076099607061714,3.2240940082760905
5654,7.0,0.1361,0.692816,0.0014461,2.0,1.0159294640010021,1.229348417047608
5655,7.0,0.1364,0.992292,2.02e-06,0.0,0.0034832523446041,0.45216529981306
5656,7.0,0.1381,0.024463,0.01158087,0.0,0.01156976549687952,0.4551138132926124
5657,7.0,0.138,0.340144,0.83807915,2.0,0.6398885521179734,0.9319184528355768
5658,7.0,0.1382,0.633771,6.42e-06,1.0,0.048012502686970396,0.4964497670222069
5659,7.0,0.1384,0.812204,4.638e-05,2.0,1.3592813452895807,1.9545387384517114
5660,7.0,0.138,0.946696,0.01093784,0.0,0.007371351948284857,0.4506043944308995
5661,7.0,0.1385,0.033179,0.0261494,1.0,0.04774129216942074,0.45740031695558475
5662,7.0,0.1392,0.146284,0.00076625,0.0,0.008471608509475185,0.4528834929272069
5663,7.0,0.1385,0.791552,1.29e-06,1.0,0.0545222668884099,0.5017999799361146
5664,7.0,0.1393,0.800771,0.91595412,0.0,0.022054410884401156,0.4515876718114211
5665,7.0,0.1397,0.146549,0.00157259,0.0,0.008968141961723266,0.45252348946837345
5666,7.0,0.1395,0.202964,1.79e-06,0.0,0.007903229738463429,0.45291575821558744
5667,7.0,0.1395,0.397571,0.17607166,2.0,0.7358396880480708,0.9403995606106325
5668,7.0,0.1396,0.451292,0.16619666,2.0,0.7373314015024257,0.9080048712871492
5669,7.0,0.1399,0.651446,0.85001117,1.0,0.11801651267894152,0.4533899661487346
5670,7.0,0.1406,0.16523,0.1751059,1.0,0.08879521984400619,0.4543952254196784
5671,7.0,0.1405,0.923288,0.03617316,0.0,0.009591817160737027,0.4564686935790175
5672,7.0,0.1424,0.105066,0.00202859,1.0,0.02835101914475329,0.46878467867066365
5673,7.0,0.1425,0.201276,0.00050465,1.0,0.03306592935723393,0.48561035996527213
5674,7.0,0.1423,0.233271,0.17581512,1.0,0.09019781618702165,0.45262855792663864
5675,7.0,0.1419,0.446948,0.0105578,0.0,0.010867994658800981,0.4521592194061503
5676,7.0,0.1418,0.478671,0.49341265,1.0,0.11172949120880211,0.4526387924982843
5677,7.0,0.1423,0.677007,2.065e-05,1.0,0.056418605170514044,0.4977144880334996
5678,7.0,0.1424,0.786396,0.03124763,0.0,0.010869429340862982,0.45226384423434596
5679,7.0,0.1435,0.108223,0.88556027,0.0,0.022519726099842798,0.4564788441206618
5680,7.0,0.1429,0.699872,0.7070252,0.0,0.021365329753553167,0.45202778508485275
5681,7.0,0.1443,0.123438,2.209e-05,0.0,0.00842768351236976,0.44683374654591645
5682,7.0,0.1442,0.315301,0.01546565,0.0,0.012038606248861116,0.4542437999425558
5683,7.0,0.1441,0.927735,0.15280682,0.0,0.013635340654467663,0.4544710802348486
5684,7.0,0.1447,0.177877,0.00028122,1.0,0.038779823147520695,0.48610311684143576
5685,7.0,0.1446,0.871023,0.00487524,2.0,1.5068677451798242,2.1620606866368206
5686,7.0,0.1464,0.157373,0.05910694,2.0,0.8860298468142139,0.7871781806250261
5687,7.0,0.1462,0.468674,0.00019891,1.0,0.05027391750680458,0.4919642095028027
5688,7.0,0.1457,0.569355,0.0003733,2.0,1.0872567624461895,1.0021088859485805
5689,7.0,0.1467,0.170975,0.00022009,2.0,1.0090590385236824,0.7609732397732091
5690,7.0,0.1474,0.418682,0.00028783,2.0,1.053198533572539,0.8441321045063885
5691,7.0,0.1475,0.549329,0.36909224,2.0,0.81445073386323,0.9948509559954086
5692,7.0,0.147,0.636116,3.748e-05,2.0,1.1849158262024815,1.1491285358806842
5693,7.0,0.1474,0.849595,1.389e-05,2.0,1.690140382193963,2.348889605152743
5694,7.0,0.1476,0.827139,5.722e-05,1.0,0.06947936121993437,0.5039230866484612
5695,7.0,0.1487,0.068927,0.00041974,1.0,0.037747552721562924,0.4846320059407735
5696,7.0,0.1486,0.085656,3.43e-06,2.0,1.0367513384137834,0.7287381836956612
5697,7.0,0.1495,0.413638,0.00451414,1.0,0.035630317888176444,0.46637780616010643
5698,7.0,0.1505,0.044878,6.683e-05,2.0,1.0690662172723442,0.7221162233966307
5699,7.0,0.1499,0.42747,0.01206124,2.0,1.0405748217168425,0.828957890734419
5700,7.0,0.1499,0.482809,1.36e-06,2.0,1.1282747007319949,0.9355857939918306
5701,7.0,0.1502,0.615894,0.01658225,1.0,0.04815201161554182,0.460133990511739
5702,7.0,0.1501,0.747017,8.98e-06,1.0,0.07204271544520427,0.5050359953814938
5703,7.0,0.1498,0.753714,0.03814048,0.0,0.012146207403511033,0.4503704242888938
5704,7.0,0.151,0.186705,3.256e-05,0.0,0.00865833960886248,0.45190894648582947
5705,7.0,0.1512,0.380377,0.00951409,0.0,0.011659360835573031,0.452026000433219
5706,7.0,0.1514,0.486056,1.411e-05,0.0,0.00819389187559786,0.45279102800650917
5707,7.0,0.1508,0.682065,0.41801019,0.0,0.019949554354386802,0.4548372837040041
5708,7.0,0.1512,0.751825,0.96154103,0.0,0.024167897749920238,0.44867175477300786
5709,7.0,0.1513,0.986848,0.00061423,2.0,2.2464991644589616,4.588501441398532
5710,7.0,0.1519,0.275853,0.01885135,0.0,0.013225433082691746,0.4522551025535205
5711,7.0,0.1517,0.537061,0.10372182,1.0,0.08441412344618368,0.45761854982526323
5712,7.0,0.1519,0.935106,0.00099904,1.0,0.0573451873512379,0.5107198637669054
5713,7.0,0.153,0.061776,0.00010264,0.0,0.00892301064538535,0.45236073605830834
5714,7.0,0.1533,0.108052,0.00477464,1.0,0.0352365921954719,0.4637396281251678
5715,7.0,0.1535,0.196408,0.11665299,2.0,0.9674528472277583,0.8770839250200577
5716,7.0,0.1533,0.249843,0.00343875,1.0,0.03494466219977105,0.4666954470706394
5717,7.0,0.1535,0.653969,5.95e-06,1.0,0.07463652051920094,0.5016605386946669
5718,7.0,0.1532,0.835625,0.00144693,2.0,1.7000694608549336,2.095769289309931
5719,7.0,0.1531,0.913013,0.00044458,2.0,2.0475703092080164,2.967875395391149
5720,7.0,0.1544,0.300363,0.08913216,2.0,0.9984198923361197,0.8678380140290166
5721,7.0,0.1539,0.703268,0.00537208,1.0,0.0410971238383746,0.46963008932905814
5722,7.0,0.1542,0.793042,7.964e-05,2.0,1.6428187289668936,1.8481032886531583
5723,7.0,0.1555,0.611319,0.00394196,0.0,0.009931180637014817,0.45210964285697525
5724,7.0,0.1564,0.0004,5.92e-06,0.0,0.009097830547188148,0.4518500656301787
5725,7.0,0.156,0.173869,1.94e-06,0.0,0.008893171482809045,0.4519332594755722
5726,7.0,0.1561,0.376075,0.00100206,1.0,0.046073713386024014,0.4832869769558718
5727,7.0,0.1563,0.665978,0.51931881,1.0,0.12904565883447403,0.45055551323516124
5728,7.0,0.156,0.95314,0.00184178,0.0,0.006455958063331318,0.45246750460099944
5729,7.0,0.1568,0.460756,0.02083615,0.0,0.013154888987193613,0.45101535207412796
5730,7.0,0.1567,0.745474,8.273e-05,2.0,1.5699195528169414,1.618583352408925
5731,7.0,0.1568,0.883939,5.77e-06,0.0,0.00675344884221821,0.4521906002446994
5732,7.0,0.1581,0.0607,7.223e-05,0.0,0.009137423323472768,0.45267811135414937
5733,7.0,0.1576,0.24295,0.01397466,2.0,1.162293703841051,0.771058715130368
5734,7.0,0.1582,0.328184,9.378e-05,0.0,0.008925457389987205,0.4531206321787625
5735,7.0,0.158,0.483977,0.00523772,0.0,0.010914938790457553,0.45225195683664327
5736,7.0,0.1586,0.329,0.00056802,1.0,0.05587609516288375,0.4899817594225561
5737,7.0,0.1594,0.377262,0.03328587,0.0,0.01472529864519744,0.4548720259616598
5738,7.0,0.1586,0.949111,0.893513,0.0,0.024888508521433084,0.4536451738876861
5739,7.0,0.16,0.113761,8.09e-06,2.0,1.2527403539540816,0.7579595242238204
5740,7.0,0.1597,0.813284,0.13821868,2.0,1.0606288298225959,1.0734186366265706
5741,7.0,0.1605,0.099443,1.967e-05,1.0,0.06414148758868778,0.4943250240021056
5742,7.0,0.1608,0.181715,1.531e-05,1.0,0.06812844679585,0.49509906286377714
5743,7.0,0.1609,0.268535,9.46e-06,0.0,0.009024016711176624,0.45267329712495263
5744,7.0,0.1606,0.274948,0.07663344,1.0,0.08523490616600989,0.4571237884039255
5745,7.0,0.1612,0.346704,4.28e-06,2.0,1.306408529031381,0.849167431442865
5746,7.0,0.1609,0.522718,0.00031275,0.0,0.008891202965561187,0.4523111402911568
5747,7.0,0.1608,0.697373,2.74e-06,2.0,1.5678207575406,1.4132757310755535
5748,7.0,0.1623,0.244899,0.07114846,2.0,1.1526347791488247,0.8234246562823232
5749,7.0,0.162,0.315699,0.30882486,1.0,0.12545228073965353,0.4560267511254664
5750,7.0,0.1619,0.349399,2.928e-05,2.0,1.3210569998960802,0.8462786920811303
5751,7.0,0.1619,0.472254,0.00184698,1.0,0.04717401443347982,0.4811424871746305
5752,7.0,0.1615,0.696051,0.00218716,1.0,0.050307248841221716,0.4849653298525085
5753,7.0,0.1616,0.763397,1.699e-05,2.0,1.7229518834773028,1.6587470914340476
5754,7.0,0.1617,0.860379,0.11428242,1.0,0.09307905814390484,0.45577302269940334
5755,7.0,0.1622,0.925288,0.08904906,1.0,0.08621222493252319,0.45685517357326344
5756,7.0,0.1625,0.650854,0.0001277,1.0,0.08988080705915175,0.4983042118723206
5757,7.0,0.1634,0.802323,0.0744318,2.0,1.1966836890395807,1.0850159372299713
5758,7.0,0.1641,0.065825,1.073e-05,0.0,0.00945148523625406,0.4531805527182821
5759,7.0,0.1643,0.48645,4.57e-06,2.0,1.4248624862804358,0.990774084763986
5760,7.0,0.1643,0.581965,0.04818962,1.0,0.07652302733663216,0.4554507094077338
5761,7.0,0.164,0.691965,0.26573611,1.0,0.12055537721506009,0.4536733141259401
5762,7.0,0.1636,0.935212,0.01120407,0.0,0.009050997631195297,0.4545448945160403
5763,7.0,0.1651,0.117597,0.01561232,2.0,1.3002838713087077,0.7792550919830974
5764,7.0,0.1646,0.351841,0.02234772,1.0,0.0606742280565267,0.4580694334913243
5765,7.0,0.1648,0.445691,1.256e-05,2.0,1.414655935660048,0.9492899805221984
5766,7.0,0.1648,0.998461,2.671e-05,2.0,2.5231805473305395,4.964160756532912
5767,7.0,0.1659,0.329579,0.60005,0.0,0.02429685231200456,0.4549897005697292
5768,7.0,0.1658,0.396099,0.42292691,0.0,0.022928632730645236,0.45572624979264403
5769,7.0,0.1655,0.411275,1.822e-05,2.0,1.4144982207273256,0.8942594314349807
5770,7.0,0.1656,0.636822,0.27012542,0.0,0.02017327578352766,0.4551562195859867
5771,7.0,0.1659,0.764576,0.0211136,1.0,0.061705352961148145,0.4575464690741887
5772,7.0,0.1668,0.004976,0.00171102,2.0,1.3742527753201588,0.7601751385551739
5773,7.0,0.1669,0.181294,1.74e-06,1.0,0.08058190971352265,0.49872792894054657
5774,7.0,0.1666,0.198842,0.02673015,1.0,0.06504877385175606,0.4527367437237025
5775,7.0,0.1669,0.505477,0.00064543,2.0,1.484061182761679,1.002676699363257
5776,7.0,0.168,0.59781,0.00084274,0.0,0.009447047731271599,0.45264786104027843
5777,7.0,0.1679,0.989677,0.2589041,0.0,0.01788050926809057,0.4566548584664209
5778,7.0,0.1685,0.089768,0.01885485,0.0,0.015164366964000963,0.4513722097777985
5779,7.0,0.1687,0.306859,0.02686413,0.0,0.015378123469672433,0.4512872401097914
5780,7.0,0.1691,0.488632,0.00020058,0.0,0.009349278041294606,0.45185188953681815
5781,7.0,0.1693,0.611665,0.00157438,1.0,0.06525830416220614,0.4916501813989114
5782,7.0,0.1687,0.6361,0.00658865,2.0,1.5508558089809585,1.1331109059706488
5783,7.0,0.1686,0.858285,3.93e-06,2.0,2.187898663668174,2.37737938483811
5784,7.0,0.1685,0.975873,4.681e-05,1.0,0.0815071795494146,0.5877853189378225
5785,7.0,0.1701,0.059864,1.798e-05,1.0,0.0813727976629407,0.4931857005351244
5786,7.0,0.1703,0.075525,6.74e-06,0.0,0.009813114088408764,0.4525018261506395
